Fecha,Hora,Latitud,Longitud,Genero,Edad,Arma,Barrio,Id Barrio,Id Comuna,Categoria
2017-01-11,16:00:00,6.25176235,-75.57102784,Hombre,32,No,San Benito,#1006,10,Tecnología
2017-01-11,09:10:00,6.27393844,-75.57277158,Mujer,21,Arma de fuego,Caribe,#0517,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-11,08:00:00,6.25110992,-75.56937184,Mujer,73,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-11,15:00:00,6.24587336,-75.56736555,Hombre,25,No,Barrio Colón,#1013,10,Tecnología
2017-01-11,10:00:00,6.22678772,-75.57826605,Hombre,58,Objeto contundente,Trinidad,#1503,15,Otros elementos
2017-01-12,16:00:00,6.24551074,-75.56752008,Mujer,22,Arma de fuego,Barrio Colón,#1013,10,Tecnología
2017-01-12,17:29:00,6.25520883,-75.58862433,Mujer,19,No,U.D. Atanasio Girardot,#Inst_14,11,Tecnología
2017-01-12,20:00:00,6.27862028,-75.58023229,Mujer,21,No,Altamira,#0708,7,Tecnología
2017-01-12,22:00:00,6.24608515,-75.58957684,Hombre,49,Arma cortopunzante,Bolivariana,#1107,11,Prendas de vestir y accesorios
2017-01-12,20:00:00,6.27862028,-75.58023229,Mujer,21,No,Altamira,#0708,7,Documentos
2017-01-12,20:00:00,6.27862028,-75.58023229,Mujer,21,No,Altamira,#0708,7,"Librería, Papelería y útiles"
2017-01-12,17:00:00,6.23195515,-75.60106482,Mujer,28,Arma de fuego,Belén,#1603,16,Documentos
2017-01-12,12:40:00,6.24400695,-75.57173755,Mujer,48,No,Calle Nueva,#1011,10,Tecnología
2017-01-12,11:00:00,6.25561055,-75.56355681,Hombre,27,No,Prado,#1001,10,Autoparte y elementos de la mecánica automotriz
2017-01-12,09:20:00,6.25515196,-75.58099117,Hombre,25,Arma de fuego,Suramericana,#1102,11,Tecnología
2017-01-12,15:00:00,6.25951924,-75.59131231,Mujer,19,No,Estadio,#1113,11,Prendas de vestir y accesorios
2017-01-12,21:00:00,6.25922675,-75.55881375,Hombre,56,No,Prado,#1001,10,Otros elementos
2017-01-12,17:00:00,6.23936873,-75.58871057,Mujer,43,Arma de fuego,Los Conquistadores,#1105,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,16:00:00,6.21307357,-75.57763123,Hombre,22,No,Patio Bonito,#1421,14,Tecnología
2017-01-12,15:40:00,6.25023272,-75.56953815,Hombre,36,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,16:45:00,6.24557207,-75.56595203,Mujer,24,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,12:00:00,6.23794909,-75.60840335,Hombre,34,No,La Castellana,#1110,11,Tecnología
2017-01-12,16:00:00,6.22986472,-75.57451096,Mujer,42,No,Barrio Colombia,#1401,14,Documentos
2017-01-12,14:40:00,6.24920088,-75.56463506,Hombre,18,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-12,15:00:00,6.25951924,-75.59131231,Mujer,19,No,Estadio,#1113,11,Accesorios del hogar
2017-01-12,18:20:00,6.24727049,-75.57422128,Mujer,22,No,Guayaquil,#1007,10,Tecnología
2017-01-12,16:10:00,6.24666258,-75.5680522,Hombre,25,No,Barrio Colón,#1013,10,Tecnología
2017-01-12,19:00:00,6.23259508,-75.5768713,Hombre,50,Arma cortopunzante,Cerro Nutibara Ins.,#Inst_18,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,22:00:00,6.24608515,-75.58957684,Hombre,49,Arma cortopunzante,Bolivariana,#1107,11,Tecnología
2017-01-12,17:00:00,6.23936873,-75.58871057,Mujer,43,Arma de fuego,Los Conquistadores,#1105,11,Tecnología
2017-01-12,16:00:00,6.21515682,-75.5818763,Mujer,26,Arma cortopunzante,Campo Amor,#1507,15,Tecnología
2017-01-12,17:00:00,6.23195515,-75.60106482,Mujer,28,Arma de fuego,Belén,#1603,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,22:00:00,6.24608515,-75.58957684,Hombre,49,Arma cortopunzante,Bolivariana,#1107,11,Otros elementos
2017-01-12,17:00:00,6.24534579,-75.5637971,Mujer,58,No,La Candelaria,#1019,10,Tecnología
2017-01-12,10:20:00,6.19768599,-75.57432856,Mujer,23,No,Los Balsos No.2,#1415,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,13:00:00,6.26551287,-75.56237664,Mujer,22,No,San Pedro,#0408,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,10:45:00,6.21371161,-75.57767596,Hombre,17,No,Manila,#1419,14,Tecnología
2017-01-12,09:00:00,6.23367977,-75.5966135,Mujer,24,No,Belén,#1603,16,Vehículos de 2 o 4 ruedas
2017-01-12,16:45:00,6.24557207,-75.56595203,Mujer,24,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-12,11:45:00,6.24588936,-75.56477454,Mujer,17,No,La Candelaria,#1019,10,Tecnología
2017-01-12,22:30:00,6.23873832,-75.55587497,Mujer,44,Arma de fuego,Gerona,#0911,9,Tecnología
2017-01-12,13:30:00,6.25389349,-75.60307112,Hombre,25,No,La Floresta,#1205,12,Tecnología
2017-01-12,09:52:00,6.24327835,-75.575836,Hombre,59,No,La Alpujarra,#Inst_16,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-12,00:00:00,6.27661902,-75.57242458,Mujer,32,No,Terminal de Transporte,#Inst_4,5,Tecnología
2017-01-12,19:00:00,6.24659859,-75.56776252,Hombre,43,Arma cortopunzante,Barrio Colón,#1013,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,10:00:00,6.2481237,-75.55852499,Hombre,20,Arma cortopunzante,Boston,#1016,10,Tecnología
2017-01-13,04:40:00,6.23556805,-75.57362595,Mujer,22,No,Perpetuo Socorro,#1012,10,Tecnología
2017-01-13,14:45:00,6.25042262,-75.56965019,Mujer,52,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-13,21:20:00,6.2501874,-75.56848135,Mujer,25,No,La Candelaria,#1019,10,Tecnología
2017-01-13,22:00:00,6.25765761,-75.60083952,Mujer,56,No,La Floresta,#1205,12,Tecnología
2017-01-13,16:00:00,6.28793236,-75.56960519,Hombre,21,Arma de fuego,Oleoducto,#Inst_2,5,Prendas de vestir y accesorios
2017-01-13,04:30:00,6.27954749,-75.57195481,Hombre,19,Arma cortopunzante,Terminal de Transporte,#Inst_4,5,Prendas de vestir y accesorios
2017-01-13,13:00:00,6.19479546,-75.58054056,Mujer,38,Arma de fuego,Santa María de los Ángeles,#1423,14,Documentos
2017-01-13,16:10:00,6.20376501,-75.57152373,Mujer,50,No,La Florida,#1417,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,16:00:00,6.28793236,-75.56960519,Hombre,21,Arma de fuego,Oleoducto,#Inst_2,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,16:00:00,6.21518319,-75.58134127,Hombre,76,No,Campo Amor,#1507,15,Prendas de vestir y accesorios
2017-01-13,21:00:00,6.20672013,-75.5663785,Mujer,41,No,La Florida,#1417,14,Prendas de vestir y accesorios
2017-01-13,16:00:00,6.28793236,-75.56960519,Hombre,21,Arma de fuego,Oleoducto,#Inst_2,5,Prendas de vestir y accesorios
2017-01-13,17:20:00,6.24080471,-75.58813658,Mujer,36,Arma de fuego,Los Conquistadores,#1105,11,Prendas de vestir y accesorios
2017-01-13,13:00:00,6.19479546,-75.58054056,Mujer,38,Arma de fuego,Santa María de los Ángeles,#1423,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,13:30:00,6.19814464,-75.58733191,Mujer,42,Arma de fuego,Guayabal,#1510,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,22:00:00,6.20752007,-75.565429,Hombre,29,No,La Florida,#1417,14,Tecnología
2017-01-13,05:29:00,6.28944669,-75.57124214,Hombre,29,No,Castilla,#0511,5,Tecnología
2017-01-13,17:40:00,6.28333425,-75.58145788,Hombre,30,Arma de fuego,López de Mesa,#0710,7,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,16:00:00,6.28793236,-75.56960519,Hombre,21,Arma de fuego,Oleoducto,#Inst_2,5,Tecnología
2017-01-13,12:30:00,6.25235773,-75.56670573,Mujer,37,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-13,04:30:00,6.27954749,-75.57195481,Hombre,19,Arma cortopunzante,Terminal de Transporte,#Inst_4,5,Documentos
2017-01-13,13:30:00,6.19814464,-75.58733191,Mujer,42,Arma de fuego,Guayabal,#1510,15,Tecnología
2017-01-13,18:15:00,6.19709936,-75.59019651,Hombre,37,Arma de fuego,La Colina,#1511,15,Tecnología
2017-01-13,16:30:00,6.25508264,-75.55648651,Hombre,50,Arma de fuego,San Miguel,#0803,8,Tecnología
2017-01-13,12:50:00,6.23038733,-75.56973126,Mujer,51,No,San Diego,#1020,10,Tecnología
2017-01-13,14:50:00,6.19741689,-75.55786682,Hombre,35,Objeto contundente,Los Naranjos,#1410,14,Tecnología
2017-01-13,16:00:00,6.28793236,-75.56960519,Hombre,21,Arma de fuego,Oleoducto,#Inst_2,5,Tecnología
2017-01-13,12:40:00,6.21420757,-75.59697177,Hombre,23,Arma cortopunzante,La Mota,#1608,16,Tecnología
2017-01-13,17:30:00,6.22948077,-75.58291163,Mujer,23,Arma de fuego,Trinidad,#1503,15,Tecnología
2017-01-13,17:20:00,6.24080471,-75.58813658,Mujer,36,Arma de fuego,Los Conquistadores,#1105,11,Tecnología
2017-01-13,11:30:00,6.2370692,-75.58617856,Mujer,14,Arma de fuego,Fátima,#1601,16,Tecnología
2017-01-13,14:50:00,6.19741689,-75.55786682,Hombre,35,Objeto contundente,Los Naranjos,#1410,14,Tecnología
2017-01-13,18:00:00,6.30309967,-75.55398753,Hombre,41,No,Pablo VI,#0203,2,Arma de fuego
2017-01-13,16:30:00,6.25508264,-75.55648651,Hombre,50,Arma de fuego,San Miguel,#0803,8,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,16:55:00,6.24728904,-75.5698522,Mujer,21,No,Guayaquil,#1007,10,Tecnología
2017-01-13,13:30:00,6.24930219,-75.57005849,Mujer,42,Arma cortopunzante,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,05:29:00,6.28944669,-75.57124214,Hombre,29,No,Castilla,#0511,5,Autoparte y elementos de la mecánica automotriz
2017-01-13,00:00:00,6.27662009,-75.59727755,Mujer,20,No,Robledo,#0717,7,Tecnología
2017-01-13,16:00:00,6.20167511,-75.58837261,Hombre,27,Arma de fuego,La Colina,#1511,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,12:30:00,6.20348834,-75.59816804,Hombre,24,Arma de fuego,El Rodeo,#Inst_20,15,Tecnología
2017-01-13,17:30:00,6.25420278,-75.58836188,Hombre,39,Arma cortopunzante,U.D. Atanasio Girardot,#Inst_14,11,Tecnología
2017-01-13,12:45:00,6.29050511,-75.59119966,Hombre,50,Arma de fuego,Aures No.2,#0712,7,Tecnología
2017-01-13,16:56:00,6.19917925,-75.57533708,Mujer,47,No,La Aguacatala,#1422,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,20:50:00,6.26486083,-75.57506245,Hombre,-1,Arma cortopunzante,Universidad Nacional,#Inst_8,7,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,17:40:00,6.23953286,-75.59676256,Hombre,21,No,Laureles,#1108,11,Vehículos de 2 o 4 ruedas
2017-01-13,17:00:00,6.26596983,-75.55950038,Mujer,22,No,San Pedro,#0408,4,Tecnología
2017-01-13,18:30:00,6.24446556,-75.58762159,Mujer,23,No,San Joaquín,#1104,11,Tecnología
2017-01-13,09:30:00,6.19256089,-75.58026161,Mujer,30,No,Santa María de los Ángeles,#1423,14,Tecnología
2017-01-13,18:00:00,6.27350604,-75.57221768,Hombre,23,Arma cortopunzante,Caribe,#0517,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-13,05:45:00,6.30286906,-75.58309683,Hombre,21,No,Mirador del Doce,#0610,6,Prendas de vestir y accesorios
2017-01-13,18:10:00,6.24809539,-75.57044421,Hombre,36,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-14,14:30:00,6.30003749,-75.55846852,Mujer,35,No,Héctor Abad Gómez,#0507,5,Prendas de vestir y accesorios
2017-01-14,17:10:00,6.24897158,-75.56354608,Mujer,40,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-14,14:30:00,6.30003749,-75.55846852,Mujer,35,No,Héctor Abad Gómez,#0507,5,Documentos
2017-01-14,12:00:00,6.25221909,-75.57176437,Hombre,41,No,San Benito,#1006,10,Prendas de vestir y accesorios
2017-01-14,12:00:00,6.25221909,-75.57176437,Hombre,41,No,San Benito,#1006,10,Tecnología
2017-01-14,23:00:00,6.24668144,-75.5680764,Mujer,45,No,Barrio Colón,#1013,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,08:30:00,6.28139777,-75.61242666,Mujer,47,Arma cortopunzante,Área de expansión Pajarito,#AE1,60,Tecnología
2017-01-14,23:00:00,6.24668144,-75.5680764,Mujer,45,No,Barrio Colón,#1013,10,Tecnología
2017-01-14,14:15:00,6.25088062,-75.56738164,Mujer,46,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-14,21:50:00,6.22998648,-75.56872811,Hombre,34,Objeto contundente,San Diego,#1020,10,Prendas de vestir y accesorios
2017-01-14,21:00:00,6.24318573,-75.60111847,Mujer,30,Objeto contundente,Las Acacias,#1109,11,Tecnología
2017-01-14,09:00:00,6.29110325,-75.55482138,Hombre,32,No,Moscú No.1,#0209,2,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,10:30:00,6.2424765,-75.55411007,Hombre,20,No,Barrio Caycedo,#0906,9,Elementos escolares
2017-01-14,14:30:00,6.2004959,-75.57248083,Hombre,30,No,Alejandría,#1416,14,Vehículos de 2 o 4 ruedas
2017-01-14,16:00:00,6.24878332,-75.56639053,Hombre,21,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-14,14:00:00,6.24672657,-75.5682024,Mujer,70,No,Barrio Colón,#1013,10,"Librería, Papelería y útiles"
2017-01-14,14:40:00,6.23433418,-75.57152837,Hombre,55,Arma de fuego,Perpetuo Socorro,#1012,10,Tecnología
2017-01-14,16:00:00,6.24878332,-75.56639053,Hombre,21,No,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,16:00:00,6.25397881,-75.58810439,Hombre,16,Arma cortopunzante,U.D. Atanasio Girardot,#Inst_14,11,Tecnología
2017-01-14,23:45:00,6.2845651,-75.5868813,Hombre,49,No,El Diamante,#0711,7,Tecnología
2017-01-14,09:00:00,6.27123448,-75.57357755,Mujer,22,No,Caribe,#0517,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,10:00:00,6.2788877,-75.57098117,Mujer,27,No,Terminal de Transporte,#Inst_4,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,15:00:00,6.24412427,-75.57260122,Mujer,38,No,Centro Administrativo,#Inst_17,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,09:00:00,6.27123448,-75.57357755,Mujer,22,No,Caribe,#0517,5,Documentos
2017-01-14,17:50:00,6.23186983,-75.6067672,Hombre,28,Arma de fuego,Los Alpes,#1615,16,Tecnología
2017-01-14,16:00:00,6.22739033,-75.60636487,Mujer,44,No,Altavista,#1613,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,00:00:00,6.27372258,-75.5826464,Hombre,36,No,La Pilarica,#0706,7,Prendas de vestir y accesorios
2017-01-14,17:00:00,6.26279868,-75.55729117,Mujer,42,Arma de fuego,Manrique Central No.1,#0409,4,Tecnología
2017-01-14,12:30:00,6.30717305,-75.56554165,Mujer,38,Objeto contundente,Tejelo,#0504,5,Tecnología
2017-01-14,15:00:00,6.24412427,-75.57260122,Mujer,38,No,Centro Administrativo,#Inst_17,10,"Librería, Papelería y útiles"
2017-01-14,17:00:00,6.25024072,-75.56766059,Hombre,27,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-14,21:50:00,6.22998648,-75.56872811,Hombre,34,Objeto contundente,San Diego,#1020,10,Prendas de vestir y accesorios
2017-01-14,16:10:00,6.26419053,-75.56744849,Mujer,36,No,Jesús Nazareno,#1003,10,Tecnología
2017-01-14,16:00:00,6.24585098,-75.57238362,Mujer,37,Arma de fuego,Guayaquil,#1007,10,Tecnología
2017-01-14,14:00:00,6.24672657,-75.5682024,Mujer,70,No,Barrio Colón,#1013,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,17:50:00,6.23186983,-75.6067672,Hombre,28,Arma de fuego,Los Alpes,#1615,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,12:30:00,6.30717305,-75.56554165,Mujer,38,Objeto contundente,Tejelo,#0504,5,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,14:40:00,6.23433418,-75.57152837,Hombre,55,Arma de fuego,Perpetuo Socorro,#1012,10,Prendas de vestir y accesorios
2017-01-14,10:30:00,6.2424765,-75.55411007,Hombre,20,No,Barrio Caycedo,#0906,9,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,14:00:00,6.24672657,-75.5682024,Mujer,70,No,Barrio Colón,#1013,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,19:54:00,6.28784704,-75.61105471,Hombre,21,Arma de fuego,Área de expansión Pajarito,#AE1,60,"Dinero, joyas, piedras preciosas y título valor"
2017-01-14,16:00:00,6.27667286,-75.54635136,Hombre,17,Arma de fuego,Las Granjas,#0302,3,Tecnología
2017-01-14,16:50:00,6.28168038,-75.60442831,Mujer,33,No,Cucaracho,#0718,7,Tecnología
2017-01-14,16:30:00,6.25701832,-75.60076442,Hombre,19,No,La Floresta,#1205,12,Tecnología
2017-01-14,11:00:00,6.29707865,-75.54805207,Mujer,47,No,Popular,#0103,1,Tecnología
2017-01-14,03:00:00,6.25277367,-75.56858327,Hombre,25,No,La Candelaria,#1019,10,Tecnología
2017-01-14,10:00:00,6.19096066,-75.58151689,Hombre,34,No,Santa María de los Ángeles,#1423,14,Otros elementos
2017-01-14,16:10:00,6.24801949,-75.56416407,Hombre,33,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-14,20:40:00,6.24888228,-75.58091889,Hombre,28,Arma cortopunzante,Naranjal,#1103,11,Prendas de vestir y accesorios
2017-01-14,16:30:00,6.19517945,-75.58024015,Hombre,18,No,La Aguacatala,#1422,14,Prendas de vestir y accesorios
2017-01-14,19:40:00,6.24728649,-75.56976881,Mujer,37,No,La Candelaria,#1019,10,Tecnología
2017-01-14,16:00:00,6.24967547,-75.56613173,Hombre,57,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-14,10:05:00,6.24368804,-75.56062024,Mujer,62,No,Bomboná No.1,#1015,10,Tecnología
2017-01-14,10:30:00,6.27529331,-75.63398409,Mujer,31,Arma de fuego,La Loma,#6014,60,Tecnología
2017-01-14,09:30:00,6.25160451,-75.56704503,Hombre,26,Arma de fuego,La Candelaria,#1019,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,20:00:00,6.22057501,-75.59989538,Hombre,49,No,La Loma de los Bernal,#1611,16,Prendas de vestir y accesorios
2017-01-15,01:00:00,6.20891731,-75.56838479,Mujer,22,Arma cortopunzante,El Poblado,#1418,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,15:00:00,6.25165384,-75.57704296,Hombre,25,No,Corazón de Jesús,#1008,10,Tecnología
2017-01-15,01:00:00,6.20891731,-75.56838479,Mujer,22,Arma cortopunzante,El Poblado,#1418,14,Tecnología
2017-01-15,09:50:00,6.22287879,-75.57944086,Hombre,40,Arma de fuego,Santa Fé,#1504,15,Tecnología
2017-01-15,20:00:00,6.24868362,-75.57388332,Hombre,19,No,Guayaquil,#1007,10,Documentos
2017-01-15,13:00:00,6.23725376,-75.55184558,Mujer,23,Arma cortopunzante,Miraflores,#0908,9,Documentos
2017-01-15,20:00:00,6.22057501,-75.59989538,Hombre,49,No,La Loma de los Bernal,#1611,16,Tecnología
2017-01-15,13:00:00,6.23725376,-75.55184558,Mujer,23,Arma cortopunzante,Miraflores,#0908,9,Tecnología
2017-01-15,20:00:00,6.22057501,-75.59989538,Hombre,49,No,La Loma de los Bernal,#1611,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,21:00:00,6.25011604,-75.56458918,Mujer,20,Arma cortopunzante,La Candelaria,#1019,10,Medicamento
2017-01-15,04:01:00,6.2521432,-75.55926053,Mujer,36,Arma cortopunzante,Los Ángeles,#1017,10,Tecnología
2017-01-15,21:00:00,6.25011604,-75.56458918,Mujer,20,Arma cortopunzante,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-15,17:40:00,6.26038665,-75.56455162,Mujer,48,Arma cortopunzante,Prado,#1001,10,Tecnología
2017-01-15,20:30:00,6.30148758,-75.56621158,Mujer,53,Arma de fuego,Girardot,#0509,5,Tecnología
2017-01-15,05:00:00,6.22813691,-75.59200969,Hombre,35,No,San Bernardo,#1605,16,Tecnología
2017-01-15,20:00:00,6.27329961,-75.59305025,Hombre,16,No,San Germán,#0703,7,Tecnología
2017-01-15,18:00:00,6.23051011,-75.57814484,Hombre,42,Arma cortopunzante,Tenche,#1502,15,Prendas de vestir y accesorios
2017-01-15,19:40:00,6.27592229,-75.59640918,Hombre,49,Arma de fuego,Robledo,#0717,7,Prendas de vestir y accesorios
2017-01-15,13:30:00,6.24928646,-75.56450042,Mujer,27,No,La Candelaria,#1019,10,Documentos
2017-01-15,18:00:00,6.23051011,-75.57814484,Hombre,42,Arma cortopunzante,Tenche,#1502,15,Tecnología
2017-01-15,04:30:00,6.26448277,-75.55975242,Mujer,25,Arma de fuego,San Pedro,#0408,4,Documentos
2017-01-15,09:50:00,6.22287879,-75.57944086,Hombre,40,Arma de fuego,Santa Fé,#1504,15,Prendas de vestir y accesorios
2017-01-15,05:00:00,6.22813691,-75.59200969,Hombre,35,No,San Bernardo,#1605,16,Prendas de vestir y accesorios
2017-01-15,00:00:00,6.25770685,-75.54886371,Mujer,52,No,Villa Hermosa,#0801,8,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,13:30:00,6.24928646,-75.56450042,Mujer,27,No,La Candelaria,#1019,10,Prendas de vestir y accesorios
2017-01-15,20:00:00,6.24868362,-75.57388332,Hombre,19,No,Guayaquil,#1007,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,19:40:00,6.27592229,-75.59640918,Hombre,49,Arma de fuego,Robledo,#0717,7,Tecnología
2017-01-15,13:30:00,6.25377736,-75.6067816,Hombre,35,Objeto contundente,El Danubio,#1207,12,Tecnología
2017-01-15,04:30:00,6.26448277,-75.55975242,Mujer,25,Arma de fuego,San Pedro,#0408,4,Tecnología
2017-01-15,05:00:00,6.22813691,-75.59200969,Hombre,35,No,San Bernardo,#1605,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-15,18:50:00,6.24759045,-75.5699512,Mujer,21,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-15,20:00:00,6.2734018,-75.59304976,Hombre,16,No,Facultad de Minas U. Nal,#Inst_5,7,Tecnología
2017-01-15,14:00:00,6.26978408,-75.57612028,Hombre,27,Objeto contundente,Progreso,#0519,5,Vehículos de 2 o 4 ruedas
2017-01-15,09:30:00,6.28609543,-75.60297456,Mujer,28,No,Pajarito,#0723,7,Tecnología
2017-01-15,17:30:00,6.23260574,-75.59611883,Mujer,36,Arma de fuego,Belén,#1603,16,Tecnología
2017-01-15,11:00:00,6.25444338,-75.57993442,Hombre,47,No,Suramericana,#1102,11,Documentos
2017-01-15,10:30:00,6.23616798,-75.58802929,Mujer,33,Arma de fuego,Rosales,#1602,16,Tecnología
2017-01-15,06:00:00,6.2521161,-75.55708733,Mujer,33,No,Los Ángeles,#1017,10,Fauna
2017-01-15,18:00:00,6.2451558,-75.54576978,Hombre,34,No,El Pinal,#0810,8,Tecnología
2017-01-15,20:00:00,6.29008387,-75.58484552,Hombre,20,No,Kennedy,#0607,6,Autoparte y elementos de la mecánica automotriz
2017-01-16,17:45:00,6.28296544,-75.54637458,Mujer,30,No,La Salle,#0301,3,Tecnología
2017-01-16,21:30:00,6.25114192,-75.6088325,Hombre,38,Arma de fuego,El Danubio,#1207,12,Elementos escolares
2017-01-16,15:00:00,6.20345367,-75.57685522,Mujer,48,No,Patio Bonito,#1421,14,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,12:00:00,6.17376826,-75.65021065,Mujer,48,Objeto contundente,Área Urbana Cgto. San Antonio de Prado,#AUC2,80,Tecnología
2017-01-16,14:40:00,6.27416724,-75.5605581,Hombre,30,Arma de fuego,Brasilia,#0414,4,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,06:30:00,6.23864584,-75.57323312,Mujer,29,No,Calle Nueva,#1011,10,Tecnología
2017-01-16,16:15:00,6.25190314,-75.58980893,Hombre,32,Arma de fuego,Florida Nueva,#1117,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,18:30:00,6.27091643,-75.57708962,Hombre,43,No,Progreso,#0519,5,Tecnología
2017-01-16,16:15:00,6.25190314,-75.58980893,Hombre,32,Arma de fuego,Florida Nueva,#1117,11,Tecnología
2017-01-16,05:10:00,6.21493818,-75.58224108,Mujer,32,Arma cortopunzante,Campo Amor,#1507,15,Tecnología
2017-01-16,23:00:00,6.25473207,-75.56725682,Hombre,33,Arma cortopunzante,Estación Villa,#1005,10,Tecnología
2017-01-16,23:30:00,6.25748518,-75.5778464,Mujer,20,Arma de fuego,Carlos E. Restrepo,#1101,11,Tecnología
2017-01-16,11:00:00,6.23318701,-75.61256755,Hombre,48,Objeto contundente,Las Violetas,#1616,16,Tecnología
2017-01-16,11:00:00,6.23318701,-75.61256755,Hombre,48,Objeto contundente,Las Violetas,#1616,16,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,15:00:00,6.20345367,-75.57685522,Mujer,48,No,Patio Bonito,#1421,14,Documentos
2017-01-16,20:06:00,6.2309526,-75.56856718,Mujer,21,No,San Diego,#1020,10,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,21:30:00,6.25114192,-75.6088325,Hombre,38,Arma de fuego,El Danubio,#1207,12,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,06:30:00,6.19756867,-75.59001412,Mujer,49,No,La Colina,#1511,15,Documentos
2017-01-16,06:30:00,6.23864584,-75.57323312,Mujer,29,No,Calle Nueva,#1011,10,Tecnología
2017-01-16,15:55:00,6.24492949,-75.60251858,Mujer,39,No,Las Acacias,#1109,11,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,19:00:00,6.25023539,-75.56770887,Hombre,58,No,La Candelaria,#1019,10,Documentos
2017-01-16,06:30:00,6.19756867,-75.59001412,Mujer,49,No,La Colina,#1511,15,"Dinero, joyas, piedras preciosas y título valor"
2017-01-16,20:06:00,6.2309526,-75.56856718,Mujer,21,No,San Diego,#1020,10,Documentos
2017-01-16,22:40:00,6.19514745,-75.57939258,Hombre,22,Objeto contundente,La Aguacatala,#1422,14,Tecnología
2017-01-16,06:20:00,6.22187622,-75.57541218,Mujer,30,Arma cortopunzante,Villa Carlota,#1403,14,Tecnología
2017-01-16,14:42:00,6.25026738,-75.56895342,Hombre,22,Arma cortopunzante,La Candelaria,#1019,10,Tecnología
2017-01-16,14:00:00,6.2632626,-75.59950914,Hombre,20,No,Calasanz,#1202,12,Tecnología
